Filename,Actual Class,Predicted Class,Confidence
ls01_20230511_104500_s_17.wav,KeinLaerm,KeinLaerm,0.635158121585846
ls01_20230512_194500_s_51.wav,KeinLaerm,KeinLaerm,0.9813069105148315
ls01_20230513_000000_s_44.wav,KeinLaerm,KeinLaerm,0.9966919422149658
ls01_20230513_170000_s_0.wav,KeinLaerm,KeinLaerm,0.9785099029541016
ls01_20230514_010000_s_5.wav,KeinLaerm,KeinLaerm,0.9913458228111267
ls01_20230515_003000_s_37.wav,KeinLaerm,KeinLaerm,0.905681312084198
ls01_20230515_004500_s_31.wav,KeinLaerm,KeinLaerm,0.995914876461029
ls01_20230517_033000_s_11.wav,KeinLaerm,KeinLaerm,0.8598881363868713
ls01_20230517_071500_s_14.wav,KeinLaerm,KeinLaerm,0.8070979714393616
ls01_20230517_121500_s_21.wav,KeinLaerm,KeinLaerm,0.7247467041015625
ls01_20230517_180000_s_8.wav,KeinLaerm,Laerm,0.6072944402694702
ls01_20230517_191500_s_47.wav,KeinLaerm,KeinLaerm,0.9908053874969482
ls01_20230518_001500_s_21.wav,KeinLaerm,KeinLaerm,0.9950476884841919
ls01_20230518_030000_s_14.wav,KeinLaerm,KeinLaerm,0.9956343770027161
ls01_20230519_013000_s_31.wav,KeinLaerm,KeinLaerm,0.9968723654747009
ls01_20230519_041500_s_48.wav,KeinLaerm,KeinLaerm,0.9958957433700562
ls01_20230519_183000_s_3.wav,KeinLaerm,KeinLaerm,0.9756639003753662
ls01_20230522_174500_s_8.wav,KeinLaerm,KeinLaerm,0.6228271126747131
ls01_20230522_193000_s_38.wav,KeinLaerm,Laerm,0.7401767373085022
ls01_20230523_034500_s_15.wav,KeinLaerm,KeinLaerm,0.9423803091049194
ls01_20230523_191500_s_28.wav,KeinLaerm,KeinLaerm,0.8606475591659546
ls01_20230524_040000_s_5.wav,KeinLaerm,KeinLaerm,0.9940783977508545
ls01_20230524_053000_s_3.wav,KeinLaerm,KeinLaerm,0.9855196475982666
ls01_20230524_064500_s_32.wav,KeinLaerm,KeinLaerm,0.9748877882957458
ls01_20230524_081500_s_15.wav,KeinLaerm,KeinLaerm,0.9950743317604065
ls01_20230524_134500_s_29.wav,KeinLaerm,KeinLaerm,0.9932583570480347
ls01_20230524_143000_s_6.wav,KeinLaerm,KeinLaerm,0.9825742840766907
ls01_20230524_153000_s_2.wav,KeinLaerm,KeinLaerm,0.9810572862625122
ls01_20230524_184500_s_35.wav,KeinLaerm,KeinLaerm,0.9904885292053223
ls01_20230524_214500_s_13.wav,KeinLaerm,KeinLaerm,0.9796621799468994
ls01_20230524_230000_s_41.wav,KeinLaerm,KeinLaerm,0.9665142297744751
ls01_20230525_064500_s_48.wav,KeinLaerm,KeinLaerm,0.9913544058799744
ls01_20230525_191500_s_17.wav,KeinLaerm,KeinLaerm,0.6555206179618835
ls01_20230525_214500_s_51.wav,KeinLaerm,KeinLaerm,0.9707481861114502
ls01_20230525_230000_s_54.wav,KeinLaerm,KeinLaerm,0.9490686655044556
ls01_20230526_061500_s_17.wav,KeinLaerm,KeinLaerm,0.934191882610321
ls01_20230526_204500_s_42.wav,KeinLaerm,KeinLaerm,0.8844075202941895
ls01_20230527_010000_s_34.wav,KeinLaerm,KeinLaerm,0.8213924765586853
ls01_20230527_163000_s_10.wav,KeinLaerm,Laerm,0.6307732462882996
ls01_20230528_010000_s_46.wav,KeinLaerm,KeinLaerm,0.96885085105896
ls01_20230528_020000_s_32.wav,KeinLaerm,KeinLaerm,0.9758080244064331
ls01_20230528_070000_s_16.wav,KeinLaerm,KeinLaerm,0.6598101258277893
ls01_20230528_200000_s_30.wav,KeinLaerm,KeinLaerm,0.9635583758354187
ls01_20230528_213000_s_20.wav,KeinLaerm,KeinLaerm,0.9541000723838806
ls01_20230528_233000_s_20.wav,KeinLaerm,KeinLaerm,0.9688650369644165
ls01_20230529_014500_s_55.wav,KeinLaerm,KeinLaerm,0.9927489161491394
ls01_20230529_230000_s_42.wav,KeinLaerm,KeinLaerm,0.983389675617218
ls01_20230530_001500_s_17.wav,KeinLaerm,KeinLaerm,0.9669948816299438
ls01_20230530_064500_s_55.wav,KeinLaerm,KeinLaerm,0.9498008489608765
ls01_20230530_084500_s_12.wav,KeinLaerm,Laerm,0.572685718536377
