Filename,Actual Class,Predicted Class,Confidence
ls01_20230513_140000_s_17.wav,laerm,laerm,0.9488518834114075
ls01_20230515_061500_s_53.wav,laerm,vogel,0.9615308046340942
ls01_20230517_080000_s_24.wav,laerm,laerm,0.8065140843391418
ls01_20230517_104500_s_23.wav,laerm,laerm,0.9294577240943909
ls01_20230517_111500_s_37.wav,laerm,laerm,0.9270846843719482
ls01_20230518_061500_s_6.wav,laerm,laerm,0.9590948224067688
ls01_20230518_103000_s_7.wav,laerm,laerm,0.9479287266731262
ls01_20230518_110000_s_53.wav,laerm,laerm,0.9334989190101624
ls01_20230518_141500_s_16.wav,laerm,laerm,0.785068929195404
ls01_20230518_141500_s_20.wav,laerm,laerm,0.6725230813026428
ls01_20230522_103000_s_31.wav,laerm,laerm,0.9359782934188843
ls01_20230522_154500_s_9.wav,laerm,laerm,0.910201370716095
ls01_20230524_050000_sample_28.wav,laerm,laerm,0.9237768650054932
ls01_20230525_113000_s_18.wav,laerm,laerm,0.9101633429527283
ls01_20230526_064500_s_39.wav,laerm,laerm,0.7786284685134888
ls01_20230526_080000_s_36.wav,laerm,laerm,0.9970455765724182
ls01_20230526_084500_s_13.wav,laerm,laerm,0.9028913378715515
ls01_20230526_124500_s_11.wav,laerm,laerm,0.9029502272605896
ls01_20230527_121500_s_19.wav,laerm,laerm,0.9269107580184937
ls01_20230528_133000_s_6.wav,laerm,laerm,0.9598802924156189
ls01_20230529_150000_s_27.wav,laerm,laerm,0.8772372007369995
ls01_20230529_150000_s_28.wav,laerm,laerm,0.7999801635742188
ls01_20230530_094500_s_13.wav,laerm,laerm,0.9615309834480286
ls01_20230531_133000_s_14.wav,laerm,laerm,0.8823107481002808
ls01_20230601_020000_s_53.wav,laerm,laerm,0.9387372732162476
ls01_20230601_170000_s_49.wav,laerm,laerm,0.9437894225120544
ls01_20230601_191500_s_26.wav,laerm,laerm,0.9584692120552063
ls01_20230602_133000_s_11.wav,laerm,laerm,0.9311482906341553
ls01_20230606_064500_s_25.wav,laerm,laerm,0.9316571950912476
ls01_20230607_171500_s_21.wav,laerm,laerm,0.8958718180656433
ls01_20230608_114500_s_30.wav,laerm,laerm,0.9825961589813232
ls01_20230611_133000_s_13.wav,laerm,laerm,0.9688515067100525
ls01_20230611_174500_s_27.wav,laerm,laerm,0.9611382484436035
ls01_20230612_083000_s_10.wav,laerm,laerm,0.8277221322059631
ls01_20230613_124500_s_27.wav,laerm,laerm,0.9259836077690125
ls01_20230614_153000_s_0.wav,laerm,laerm,0.501845121383667
ls01_20230617_064500_s_18.wav,laerm,laerm,0.9068663716316223
ls01_20230619_053000_s_43.wav,laerm,laerm,0.9580686688423157
ls01_20230619_100000_s_31.wav,laerm,laerm,0.8781223297119141
ls01_20230620_091500_s_9.wav,laerm,laerm,0.89493727684021
ls01_20230623_054500_s_44.wav,laerm,laerm,0.9867110848426819
