Actual Class,Predicted Class,Confidence
laerm,laerm,0.43378207087516785
laerm,laerm,0.716896116733551
laerm,laerm,0.7653022408485413
laerm,vogel,0.38577547669410706
laerm,laerm,0.5477715730667114
laerm,laerm,0.6247963905334473
laerm,laerm,0.6528826951980591
laerm,laerm,0.4124916195869446
laerm,laerm,0.7653542160987854
laerm,laerm,0.6006258130073547
laerm,laerm,0.7744800448417664
laerm,laerm,0.7457969784736633
laerm,laerm,0.5206083655357361
laerm,laerm,0.4388914704322815
laerm,laerm,0.437171071767807
laerm,laerm,0.5641469359397888
laerm,laerm,0.4814295768737793
laerm,laerm,0.7615087032318115
laerm,laerm,0.6931572556495667
laerm,laerm,0.6374179124832153
laerm,laerm,0.7520691156387329
laerm,laerm,0.7081784605979919
laerm,laerm,0.8019697666168213
laerm,laerm,0.7601576447486877
laerm,laerm,0.8817763328552246
laerm,laerm,0.7617872953414917
laerm,laerm,0.2543807923793793
laerm,laerm,0.27547717094421387
laerm,laerm,0.5146200060844421
laerm,laerm,0.37587815523147583
laerm,laerm,0.8329753875732422
laerm,laerm,0.8001315593719482
laerm,laerm,0.7094148993492126
laerm,laerm,0.7919934988021851
laerm,laerm,0.8943172097206116
laerm,laerm,0.7829086780548096
laerm,laerm,0.6674413084983826
laerm,laerm,0.851814329624176
laerm,laerm,0.48027053475379944
laerm,laerm,0.500164806842804
laerm,laerm,0.5845038294792175
laerm,laerm,0.6675657033920288
laerm,laerm,0.7884458303451538
laerm,laerm,0.7731273770332336
laerm,laerm,0.6002584099769592
laerm,laerm,0.6954705119132996
laerm,laerm,0.4399014711380005
laerm,laerm,0.7791838049888611
laerm,laerm,0.7123500108718872
laerm,laerm,0.4046790897846222
laerm,laerm,0.4695683717727661
laerm,laerm,0.8462280035018921
laerm,laerm,0.6802926659584045
laerm,laerm,0.8046714663505554
laerm,laerm,0.6569344997406006
laerm,laerm,0.7377955317497253
laerm,laerm,0.3513357639312744
laerm,natur,0.3219413757324219
laerm,laerm,0.7427654266357422
laerm,laerm,0.9662686586380005
laerm,laerm,0.9262505173683167
laerm,laerm,0.7727289795875549
laerm,laerm,0.5838963985443115
laerm,laerm,0.7162907719612122
laerm,laerm,0.5301652550697327
laerm,laerm,0.6910234093666077
laerm,laerm,0.41364818811416626
laerm,laerm,0.7510716319084167
laerm,laerm,0.6486343741416931
laerm,laerm,0.6807517409324646
laerm,laerm,0.7431150078773499
laerm,laerm,0.7553096413612366
laerm,laerm,0.7488564848899841
laerm,laerm,0.6998641490936279
laerm,laerm_vogel,0.3315964639186859
laerm,laerm,0.6219743490219116
laerm,laerm,0.6269124746322632
laerm,laerm,0.7819036245346069
laerm,laerm,0.719419002532959
laerm,laerm,0.7568514347076416
laerm,laerm,0.39200180768966675
laerm,laerm,0.5668697953224182
laerm,laerm,0.6709792613983154
laerm,laerm,0.5714806318283081
laerm,laerm,0.6464145183563232
laerm,laerm,0.5540528893470764
laerm,laerm,0.6917538046836853
laerm,laerm,0.7829587459564209
laerm,laerm,0.7918457388877869
laerm,laerm,0.8020004630088806
laerm,laerm,0.6220270991325378
laerm,laerm,0.7463780045509338
laerm,laerm,0.7086766362190247
laerm,laerm,0.7409347295761108
laerm,laerm,0.5933464169502258
laerm,laerm,0.7560786604881287
laerm,laerm,0.7512373924255371
laerm,laerm,0.7629525065422058
laerm,laerm,0.7200681567192078
laerm,laerm,0.7754167318344116
laerm,laerm,0.6501394510269165
laerm,laerm,0.7451258301734924
laerm,laerm,0.6858435869216919
laerm,laerm,0.43131598830223083
laerm,laerm,0.7321304082870483
laerm,laerm,0.6695271730422974
laerm,laerm,0.7641680240631104
