Filename,Actual Class,Predicted Class,Confidence
ls01_20230513_140000_s_17.wav,laerm,laerm,0.8430758714675903
ls01_20230515_061500_s_53.wav,laerm,laerm,0.4987221956253052
ls01_20230517_080000_s_24.wav,laerm,laerm,0.7556215524673462
ls01_20230517_104500_s_23.wav,laerm,laerm,0.9255503416061401
ls01_20230517_111500_s_37.wav,laerm,laerm,0.46220681071281433
ls01_20230518_061500_s_6.wav,laerm,laerm,0.9337394833564758
ls01_20230518_103000_s_7.wav,laerm,laerm,0.43014955520629883
ls01_20230518_110000_s_53.wav,laerm,laerm,0.7991540431976318
ls01_20230518_124500_s_13.wav,laerm,laerm,0.717522919178009
ls01_20230518_141500_s_16.wav,laerm,natur,0.6768755316734314
ls01_20230518_141500_s_20.wav,laerm,natur,0.4709832966327667
ls01_20230522_103000_s_31.wav,laerm,laerm,0.7404301166534424
ls01_20230522_154500_s_9.wav,laerm,laerm,0.8164944052696228
ls01_20230524_050000_sample_28.wav,laerm,laerm,0.5265339016914368
ls01_20230525_113000_s_18.wav,laerm,laerm,0.8642131090164185
ls01_20230526_064500_s_39.wav,laerm,laerm,0.8147083520889282
ls01_20230526_080000_s_36.wav,laerm,laerm,0.8999179601669312
ls01_20230526_084500_s_13.wav,laerm,laerm,0.7469652891159058
ls01_20230526_124500_s_11.wav,laerm,laerm,0.6892558336257935
ls01_20230527_121500_s_19.wav,laerm,laerm,0.6847816705703735
ls01_20230528_133000_s_6.wav,laerm,laerm,0.752112627029419
ls01_20230529_150000_s_27.wav,laerm,laerm,0.5712948441505432
ls01_20230529_150000_s_28.wav,laerm,laerm,0.5424703359603882
ls01_20230530_094500_s_13.wav,laerm,laerm,0.8890327215194702
ls01_20230531_133000_s_14.wav,laerm,laerm,0.7225995659828186
ls01_20230601_020000_s_53.wav,laerm,natur,0.946324348449707
ls01_20230601_170000_s_49.wav,laerm,laerm,0.7891174554824829
ls01_20230601_191500_s_26.wav,laerm,laerm,0.8416497707366943
ls01_20230602_133000_s_11.wav,laerm,laerm,0.721392810344696
ls01_20230605_100000_s_51.wav,laerm,laerm,0.8198097944259644
ls01_20230606_064500_s_25.wav,laerm,laerm,0.46507728099823
ls01_20230607_171500_s_21.wav,laerm,laerm,0.3680046796798706
ls01_20230608_114500_s_30.wav,laerm,laerm,0.8799701929092407
ls01_20230611_133000_s_13.wav,laerm,natur,0.4077931344509125
ls01_20230611_174500_s_27.wav,laerm,laerm,0.6666725277900696
ls01_20230612_083000_s_10.wav,laerm,laerm,0.7448394298553467
ls01_20230613_124500_s_27.wav,laerm,laerm,0.6814424991607666
ls01_20230614_153000_s_0.wav,laerm,vogel,0.4814257025718689
ls01_20230617_064500_s_18.wav,laerm,laerm,0.9036765694618225
ls01_20230618_063000_s_24.wav,laerm,laerm,0.7561333179473877
ls01_20230619_053000_s_43.wav,laerm,laerm,0.8796348571777344
ls01_20230619_100000_s_31.wav,laerm,laerm,0.925437331199646
ls01_20230620_091500_s_9.wav,laerm,laerm,0.8358120918273926
ls01_20230623_054500_s_44.wav,laerm,laerm,0.9433932900428772
ls01_20230623_074500_s_11.wav,laerm,laerm,0.7579039931297302
ls01_20230623_144500_s_10.wav,laerm,laerm,0.9170569777488708
ls01_20230625_113000_s_41.wav,laerm,laerm,0.8625081777572632
ls01_20230625_114500_s_52.wav,laerm,laerm,0.6017612218856812
ls01_20230625_124500_s_31.wav,laerm,laerm,0.6325611472129822
ls01_20230625_193000_s_20.wav,laerm,laerm,0.8329112529754639
ls01_20230626_093000_s_49.wav,laerm,laerm,0.9565938711166382
ls01_20230626_100000_s_43.wav,laerm,laerm,0.8919616937637329
ls01_20230627_053000_s_7.wav,laerm,laerm,0.9504971504211426
ls01_20230627_103000_s_3.wav,laerm,laerm,0.7411442399024963
ls01_20230627_143000_s_40.wav,laerm,laerm,0.8176909685134888
ls01_20230627_164500_s_30.wav,laerm,laerm,0.9258561730384827
ls01_20230628_071500_s_6.wav,laerm,laerm,0.7807028889656067
ls01_20230628_160000_s_16.wav,laerm,laerm,0.705694317817688
ls01_20230701_080000_s_31.wav,laerm,laerm,0.7652071714401245
ls01_20230701_093000_s_54.wav,laerm,laerm,0.8387189507484436
ls01_20230703_094500_s_32.wav,laerm,laerm,0.7957364916801453
ls01_20230703_100000_s_30.wav,laerm,laerm,0.6437504887580872
ls01_20230703_133000_s_3.wav,laerm,laerm,0.763505756855011
ls01_20230703_150000_s_29.wav,laerm,laerm,0.713289201259613
ls01_20230704_083000_s_55.wav,laerm,natur,0.42442506551742554
ls01_20230706_101500_s_49.wav,laerm,laerm,0.8893452882766724
ls01_20230707_114500_s_47.wav,laerm,laerm,0.9138861894607544
ls01_20230707_184500_s_1.wav,laerm,laerm,0.8264011740684509
ls01_20230708_140000_s_40.wav,laerm,laerm,0.7976020574569702
ls01_20230709_060000_s_54.wav,laerm,laerm,0.8578097224235535
ls01_20230709_071500_s_52.wav,laerm,laerm,0.8754032850265503
ls01_20230709_150000_s_41.wav,laerm,laerm,0.8199541568756104
ls01_20230709_153000_s_36.wav,laerm,laerm,0.7548633813858032
ls01_20230709_200000_s_5.wav,laerm,laerm,0.5848532915115356
ls01_20230710_104500_s_39.wav,laerm,laerm,0.7406541109085083
ls01_20230710_130000_s_53.wav,laerm,laerm,0.845133364200592
ls01_20230710_141500_s_16.wav,laerm,laerm,0.7195683121681213
ls01_20230711_030000_s_53.wav,laerm,laerm,0.8403976559638977
ls01_20230711_113000_s_51.wav,laerm,laerm,0.6885092258453369
ls01_20230715_071500_s_34.wav,laerm,laerm,0.8560777902603149
ls01_20230715_081500_s_30.wav,laerm,laerm,0.9054465293884277
ls01_20230715_133000_s_36.wav,laerm,laerm,0.7387298345565796
ls01_20230717_050000_s_19.wav,laerm,laerm,0.8899528980255127
ls01_20230718_181500_s_3.wav,laerm,laerm,0.8164989948272705
ls01_20230720_130000_s_45.wav,laerm,laerm,0.4737277626991272
ls01_20230721_071500_s_33.wav,laerm,laerm,0.5131750702857971
ls01_20230723_180000_s_44.wav,laerm,laerm,0.6421014666557312
ls01_20230725_131500_s_4.wav,laerm,laerm,0.5346572399139404
ls01_20230725_183000_s_50.wav,laerm,laerm,0.6029319763183594
ls01_20230727_143000_s_47.wav,laerm,laerm,0.8355564475059509
ls01_20230728_131500_s_25.wav,laerm,vogel,0.44145169854164124
ls01_20230729_070000_s_12.wav,laerm,laerm,0.8505387902259827
ls01_20230729_084500_s_18.wav,laerm,laerm,0.7510775327682495
ls01_20230730_184500_s_19.wav,laerm,laerm,0.7760424613952637
ls01_20230801_140000_s_11.wav,laerm,laerm,0.7266414165496826
ls01_20230801_181500_s_32.wav,laerm,laerm,0.8902703523635864
ls01_20230802_151500_s_15.wav,laerm,laerm,0.6093879342079163
ls01_20230804_143000_s_48.wav,laerm,laerm,0.7780699133872986
ls01_20230805_154500_s_54.wav,laerm,laerm,0.8243032693862915
ls01_20230807_080000_s_49.wav,laerm,laerm,0.9225453734397888
ls01_20230808_134500_s_44.wav,laerm,laerm,0.9324237704277039
ls01_20230808_144500_s_21.wav,laerm,laerm,0.7252988219261169
ls01_20230809_074500_s_56.wav,laerm,laerm,0.813032865524292
ls01_20230810_064500_s_45.wav,laerm,laerm,0.7678912878036499
ls01_20230810_214500_s_39.wav,laerm,laerm,0.7486231923103333
ls01_20230813_164500_s_20.wav,laerm,laerm,0.7265505194664001
ls01_20230813_170000_s_6.wav,laerm,laerm,0.7885870337486267
ls01_20230814_114500_s_42.wav,laerm,laerm,0.7928574085235596
ls01_20230815_104500_s_38.wav,laerm,laerm,0.730983316898346
ls02_20230513_131500_s_47.wav,laerm,laerm,0.9466791152954102
ls02_20230517_141500_s_34.wav,laerm,laerm,0.885739803314209
ls02_20230517_150000_s_5.wav,laerm,laerm,0.812290370464325
ls02_20230521_093000_s_13.wav,laerm,laerm,0.768554151058197
ls02_20230523_093000_s_42.wav,laerm,laerm,0.8122174739837646
ls02_20230525_083000_s_32.wav,laerm,laerm,0.8334340453147888
ls02_20230527_194500_s_35.wav,laerm,laerm,0.8206601142883301
ls02_20230528_174500_s_3.wav,laerm,laerm,0.7737183570861816
ls02_20230529_150000_s_26.wav,laerm,laerm,0.7505273818969727
ls02_20230530_134500_s_37.wav,laerm,laerm,0.7983556389808655
ls02_20230531_120000_s_51.wav,laerm,laerm,0.8261957168579102
ls02_20230531_223000_s_15.wav,laerm,natur,0.8167859315872192
ls02_20230603_104500_s_12.wav,laerm,laerm,0.8235952854156494
ls02_20230606_161500_s_42.wav,laerm,laerm,0.7532442808151245
ls02_20230607_070000_s_54.wav,laerm,laerm,0.7652071714401245
ls02_20230608_133000_s_40.wav,laerm,laerm,0.807614803314209
ls02_20230609_161500_s_17.wav,laerm,laerm,0.8590604662895203
ls02_20230610_083000_s_34.wav,laerm,laerm,0.5740872025489807
ls02_20230611_104500_s_30.wav,laerm,laerm,0.7321227192878723
ls02_20230611_124500_s_52.wav,laerm,laerm,0.7999933362007141
ls02_20230612_120000_s_4.wav,laerm,laerm,0.734726071357727
ls02_20230613_060000_s_37.wav,laerm,laerm,0.8144425749778748
ls02_20230614_100000_s_54.wav,laerm,laerm,0.6467795372009277
ls02_20230616_061500_s_17.wav,laerm,laerm,0.5949084758758545
ls02_20230618_121500_s_32.wav,laerm,laerm,0.857731819152832
ls02_20230619_123000_s_3.wav,laerm,laerm,0.7735604643821716
ls02_20230619_190000_s_32.wav,laerm,laerm,0.5963274836540222
ls02_20230623_163000_s_40.wav,laerm,laerm,0.9058407545089722
ls02_20230624_093000_s_9.wav,laerm,laerm,0.9208747148513794
ls02_20230624_113000_s_55.wav,laerm,laerm,0.9101192951202393
ls02_20230626_131500_s_36.wav,laerm,laerm,0.7798594236373901
ls02_20230627_134500_s_36.wav,laerm,laerm,0.8224918246269226
ls02_20230628_053000_s_23.wav,laerm,laerm,0.8408190011978149
ls02_20230628_081500_s_56.wav,laerm,laerm,0.8041555881500244
ls02_20230629_104500_s_52.wav,laerm,laerm,0.5448870658874512
ls02_20230629_121500_s_40.wav,laerm,laerm,0.7525267601013184
ls02_20230629_144500_s_19.wav,laerm,laerm,0.8473052382469177
ls02_20230701_064500_s_40.wav,laerm,laerm,0.8531347513198853
ls02_20230701_114500_s_11.wav,laerm,laerm,0.5877969264984131
ls02_20230701_123000_s_47.wav,laerm,laerm,0.6905842423439026
ls02_20230702_100000_s_35.wav,laerm,laerm,0.8235843777656555
ls02_20230702_143000_s_35.wav,laerm,laerm,0.7644352316856384
ls02_20230705_103000_s_55.wav,laerm,laerm,0.5649445652961731
ls02_20230706_121500_s_37.wav,laerm,laerm,0.7885982394218445
ls02_20230706_181500_s_11.wav,laerm,laerm,0.527051568031311
ls02_20230708_091500_s_25.wav,laerm,laerm,0.5705522298812866
ls02_20230708_111500_s_50.wav,laerm,laerm,0.7918028235435486
