Actual Class,Predicted Class,Confidence
laerm,laerm,0.9950855374336243
laerm,laerm,0.9905622601509094
laerm,laerm,0.9971494078636169
laerm,laerm,0.9750925302505493
laerm,laerm,0.9925535321235657
laerm,laerm,0.9951884746551514
laerm,stille,0.6033352613449097
laerm,laerm,0.9944484233856201
laerm,laerm,0.9962005019187927
laerm,laerm,0.9950056672096252
laerm,laerm,0.993061363697052
laerm,laerm,0.9924686551094055
laerm,laerm,0.9943946599960327
laerm,laerm,0.9970307350158691
laerm,laerm,0.9915762543678284
laerm,laerm,0.9970974922180176
laerm,laerm,0.9929986000061035
laerm,laerm,0.9956082701683044
laerm,laerm,0.9965219497680664
laerm,laerm,0.9953052997589111
laerm,laerm,0.998553454875946
laerm,laerm,0.9949935078620911
laerm,laerm,0.9964894652366638
laerm,laerm,0.9934163093566895
laerm,laerm,0.9955129027366638
laerm,laerm,0.9973733425140381
laerm,laerm,0.9959979057312012
laerm,laerm,0.9897251129150391
laerm,laerm,0.9964421391487122
laerm,laerm,0.993902325630188
laerm,laerm,0.9950571060180664
laerm,laerm,0.9986100196838379
laerm,laerm,0.991457998752594
laerm,laerm,0.9978669881820679
laerm,laerm,0.9972953200340271
laerm,laerm,0.983975887298584
laerm,laerm,0.9967656135559082
laerm,laerm,0.9984486103057861
laerm,laerm,0.9956275224685669
laerm,laerm,0.995230495929718
laerm,laerm,0.9941502213478088
laerm,laerm,0.9942095279693604
laerm,laerm,0.6835944652557373
laerm,laerm,0.9961845278739929
laerm,laerm,0.997575581073761
laerm,laerm,0.9949716329574585
laerm,laerm,0.9968196153640747
laerm,laerm,0.995698094367981
laerm,laerm,0.9968178272247314
laerm,laerm,0.9943349361419678
laerm,laerm,0.9968221187591553
laerm,laerm,0.9945716261863708
laerm,laerm,0.9974890947341919
laerm,laerm,0.9952881336212158
laerm,laerm,0.9967967867851257
laerm,laerm,0.9961366057395935
laerm,laerm,0.9956526756286621
laerm,laerm,0.9950902462005615
laerm,laerm,0.9931524991989136
laerm,laerm,0.9918982982635498
laerm,laerm,0.9971441626548767
laerm,laerm,0.991212785243988
laerm,laerm,0.9978300929069519
laerm,laerm,0.9973099231719971
laerm,laerm,0.9958001971244812
laerm,laerm,0.9948008060455322
laerm,laerm,0.997500479221344
laerm,laerm,0.9949742555618286
laerm,laerm,0.9986671209335327
laerm,laerm,0.9967599511146545
laerm,laerm,0.9967557787895203
laerm,laerm,0.9965348243713379
laerm,laerm,0.9962124824523926
laerm,laerm,0.9938667416572571
laerm,laerm,0.9945493340492249
laerm,laerm,0.9976939558982849
laerm,laerm,0.9907935261726379
laerm,laerm,0.9955390095710754
laerm,laerm,0.9960057139396667
laerm,laerm,0.9947811961174011
laerm,laerm,0.9981719255447388
laerm,laerm,0.9961114525794983
laerm,laerm,0.9916630983352661
laerm,laerm,0.9981828331947327
laerm,laerm,0.9957311749458313
laerm,laerm,0.9910675883293152
laerm,laerm,0.9951123595237732
laerm,laerm,0.9854987859725952
laerm,laerm,0.9952510595321655
laerm,laerm,0.9950228929519653
laerm,laerm,0.9971760511398315
laerm,laerm,0.9940872192382812
laerm,laerm,0.9942525029182434
laerm,laerm,0.9946834444999695
laerm,laerm,0.9958590865135193
laerm,laerm,0.9957519769668579
laerm,laerm,0.9964019060134888
laerm,laerm,0.9950597286224365
laerm,laerm,0.9950135350227356
laerm,laerm,0.9924702644348145
laerm,laerm,0.9950855374336243
laerm,laerm,0.9969272017478943
laerm,laerm,0.9962245225906372
laerm,laerm,0.9967566132545471
laerm,laerm,0.9962587356567383
laerm,laerm,0.9967290163040161
laerm,laerm,0.9948946237564087
laerm,laerm,0.9914193153381348
laerm,laerm,0.9944902658462524
laerm,laerm,0.995991051197052
laerm,laerm,0.9962142109870911
laerm,laerm,0.9964389801025391
laerm,laerm,0.992360532283783
laerm,laerm,0.9950878024101257
laerm,laerm,0.9952983260154724
laerm,laerm,0.9965550899505615
laerm,laerm,0.9958958625793457
laerm,laerm,0.9931024312973022
laerm,laerm,0.9969859719276428
laerm,laerm,0.9969441294670105
laerm,laerm,0.9956772923469543
laerm,laerm,0.9942834973335266
laerm,laerm,0.9958691000938416
laerm,laerm,0.9986019730567932
laerm,laerm,0.9954326152801514
laerm,laerm,0.9992634654045105
laerm,laerm,0.9983953833580017
laerm,laerm,0.9901776909828186
laerm,laerm,0.9980621933937073
laerm,laerm,0.9963584542274475
laerm,laerm,0.9938973784446716
laerm,laerm,0.9975626468658447
laerm,laerm,0.9951258301734924
laerm,laerm,0.9957457184791565
laerm,laerm,0.9969189167022705
laerm,laerm,0.9979941844940186
laerm,laerm,0.9936375617980957
laerm,laerm,0.993907630443573
laerm,laerm,0.9954836368560791
laerm,laerm,0.9962491393089294
laerm,laerm,0.9966733455657959
laerm,laerm,0.9970160722732544
laerm,laerm,0.9953464865684509
laerm,laerm,0.9974274039268494
laerm,laerm,0.9951061010360718
laerm,laerm,0.9940536618232727
laerm,laerm,0.9985474944114685
laerm,laerm,0.9957220554351807
laerm,laerm,0.9970909357070923
laerm,laerm,0.994845986366272
laerm,laerm,0.9962701797485352
laerm,laerm,0.9963545799255371
laerm,laerm,0.9965331554412842
laerm,laerm,0.9972671270370483
laerm,laerm,0.9962689876556396
laerm,laerm,0.9918307662010193
laerm,laerm,0.9982776641845703
laerm,laerm,0.9986827969551086
laerm,laerm,0.995859682559967
laerm,laerm,0.9975489974021912
laerm,laerm,0.9966965913772583
laerm,laerm,0.9946120977401733
laerm,laerm,0.9988428354263306
laerm,laerm,0.9921817779541016
laerm,laerm,0.9949139356613159
laerm,laerm,0.9948769211769104
laerm,laerm,0.9966697096824646
laerm,laerm,0.9955999851226807
laerm,laerm,0.993569016456604
laerm,laerm,0.986940324306488
laerm,laerm,0.9966872334480286
laerm,laerm,0.9968872666358948
laerm,laerm,0.9919198751449585
laerm,laerm,0.9953563809394836
laerm,laerm,0.9935721158981323
laerm,laerm,0.995053768157959
laerm,laerm,0.996167004108429
laerm,laerm,0.9947205781936646
laerm,vogel,0.5995844006538391
laerm,laerm,0.9939888715744019
laerm,laerm,0.9934394955635071
laerm,laerm,0.9781261086463928
laerm,laerm,0.9899084568023682
laerm,laerm,0.9944243431091309
laerm,laerm,0.9932913780212402
laerm,laerm,0.9971289038658142
laerm,laerm,0.9789659976959229
laerm_vogel,laerm,0.9841948747634888
laerm_vogel,stille,0.3677082657814026
laerm_vogel,laerm,0.9952547550201416
laerm_vogel,laerm,0.9955605268478394
laerm_vogel,vogel,0.5761988162994385
laerm_vogel,natur,0.5140628218650818
laerm_vogel,laerm,0.5534762740135193
laerm_vogel,vogel,0.5774688124656677
laerm_vogel,laerm,0.9902764558792114
laerm_vogel,laerm,0.9926512837409973
laerm_vogel,laerm,0.9994304776191711
laerm_vogel,laerm,0.8276091814041138
laerm_vogel,laerm,0.9234186410903931
laerm_vogel,natur,0.981173574924469
laerm_vogel,laerm,0.9441400766372681
laerm_vogel,vogel,0.45409250259399414
laerm_vogel,laerm,0.9971477389335632
laerm_vogel,laerm,0.9611325263977051
laerm_vogel,stille,0.8817342519760132
laerm_vogel,natur,0.7951080799102783
laerm_vogel,vogel,0.7742226719856262
laerm_vogel,laerm,0.9973011612892151
laerm_vogel,laerm,0.9754879474639893
laerm_vogel,stille,0.8497433662414551
laerm_vogel,stille,0.38451865315437317
laerm_vogel,laerm,0.9963577389717102
laerm_vogel,natur,0.801741361618042
laerm_vogel,laerm,0.8942179083824158
laerm_vogel,laerm,0.9881086945533752
laerm_vogel,laerm,0.812447190284729
laerm_vogel,laerm,0.9986080527305603
laerm_vogel,laerm,0.9972418546676636
laerm_vogel,laerm,0.9970441460609436
laerm_vogel,vogel,0.8901111483573914
laerm_vogel,laerm,0.4203171133995056
laerm_vogel,stille,0.6815839409828186
laerm_vogel,laerm,0.9778518676757812
laerm_vogel,laerm,0.41026172041893005
laerm_vogel,laerm,0.9952114224433899
laerm_vogel,vogel,0.9668283462524414
laerm_vogel,laerm,0.7403988838195801
laerm_vogel,laerm,0.9974110722541809
laerm_vogel,laerm,0.9984173774719238
laerm_vogel,laerm,0.999434769153595
laerm_vogel,laerm,0.9187473654747009
laerm_vogel,vogel,0.5585992336273193
laerm_vogel,laerm,0.9572978019714355
laerm_vogel,laerm,0.9897562861442566
laerm_vogel,laerm,0.9549165964126587
laerm_vogel,laerm,0.9986720085144043
laerm_vogel,laerm,0.997294008731842
laerm_vogel,laerm,0.9766620397567749
laerm_vogel,laerm,0.9965740442276001
laerm_vogel,vogel,0.9835110902786255
laerm_vogel,laerm,0.976218581199646
laerm_vogel,laerm,0.9463854432106018
laerm_vogel,laerm,0.9988622665405273
laerm_vogel,laerm,0.9906861186027527
laerm_vogel,laerm,0.997732400894165
laerm_vogel,laerm,0.9952189326286316
laerm_vogel,natur,0.6212401986122131
laerm_vogel,laerm,0.9960086345672607
laerm_vogel,laerm,0.9872949719429016
laerm_vogel,laerm,0.9946168065071106
laerm_vogel,laerm,0.985183835029602
laerm_vogel,laerm,0.9960530996322632
laerm_vogel,laerm,0.996436357498169
laerm_vogel,laerm,0.7443984746932983
laerm_vogel,laerm,0.9966351389884949
laerm_vogel,laerm,0.9934793710708618
laerm_vogel,laerm,0.996421217918396
laerm_vogel,laerm,0.9710326194763184
laerm_vogel,vogel,0.5384673476219177
laerm_vogel,laerm,0.9698633551597595
laerm_vogel,vogel,0.8854609131813049
laerm_vogel,laerm,0.9964773058891296
laerm_vogel,laerm,0.9367303848266602
laerm_vogel,laerm,0.9707946181297302
laerm_vogel,laerm,0.9710696935653687
laerm_vogel,stille,0.41621220111846924
laerm_vogel,laerm,0.9957973957061768
laerm_vogel,laerm,0.6968205571174622
laerm_vogel,vogel,0.391284704208374
laerm_vogel,laerm,0.9930110573768616
laerm_vogel,laerm,0.9951871633529663
laerm_vogel,laerm,0.9728919267654419
laerm_vogel,laerm,0.9517894983291626
laerm_vogel,laerm,0.9900169968605042
laerm_vogel,laerm,0.9906691312789917
laerm_vogel,laerm,0.9868413209915161
laerm_vogel,laerm,0.9857898354530334
laerm_vogel,laerm,0.9856970310211182
laerm_vogel,laerm,0.979752779006958
laerm_vogel,laerm,0.9983683228492737
laerm_vogel,laerm,0.9963601231575012
laerm_vogel,laerm,0.9179506897926331
laerm_vogel,vogel,0.7504251003265381
laerm_vogel,laerm,0.9935877323150635
laerm_vogel,laerm,0.9937785267829895
laerm_vogel,laerm,0.9956856966018677
laerm_vogel,laerm,0.9946990013122559
laerm_vogel,laerm,0.9721072316169739
laerm_vogel,vogel,0.9333562254905701
laerm_vogel,vogel,0.9943811297416687
laerm_vogel,laerm,0.97660893201828
laerm_vogel,laerm,0.893541693687439
laerm_vogel,laerm,0.9768165946006775
laerm_vogel,laerm,0.9961231350898743
laerm_vogel,laerm,0.9560911655426025
laerm_vogel,laerm,0.9874646663665771
laerm_vogel,laerm,0.9932191967964172
laerm_vogel,laerm,0.9993853569030762
laerm_vogel,laerm,0.997858464717865
laerm_vogel,laerm,0.9949093461036682
laerm_vogel,laerm,0.9983525276184082
laerm_vogel,laerm,0.519798219203949
laerm_vogel,laerm,0.8915301561355591
laerm_vogel,vogel,0.9851524829864502
laerm_vogel,laerm,0.9962859153747559
laerm_vogel,laerm,0.995837926864624
laerm_vogel,laerm,0.9598872065544128
laerm_vogel,laerm,0.9952491521835327
laerm_vogel,laerm,0.9988497495651245
laerm_vogel,stille,0.8519222140312195
laerm_vogel,laerm,0.9934359788894653
laerm_vogel,laerm,0.9912562370300293
laerm_vogel,laerm,0.9955726861953735
laerm_vogel,laerm,0.988338828086853
laerm_vogel,laerm,0.9892776012420654
laerm_vogel,laerm,0.9991430044174194
laerm_vogel,laerm,0.9920216202735901
laerm_vogel,laerm,0.980366051197052
laerm_vogel,vogel,0.4625611901283264
laerm_vogel,laerm,0.9954341053962708
laerm_vogel,laerm,0.9992190599441528
laerm_vogel,laerm,0.9914980530738831
laerm_vogel,vogel,0.7036665081977844
laerm_vogel,laerm,0.9663166999816895
laerm_vogel,laerm,0.9986850619316101
laerm_vogel,laerm,0.9987252354621887
laerm_vogel,laerm,0.9928312301635742
laerm_vogel,laerm,0.9946596026420593
laerm_vogel,laerm,0.9943789839744568
laerm_vogel,laerm,0.9945527911186218
laerm_vogel,laerm,0.9978688955307007
laerm_vogel,laerm,0.596093475818634
laerm_vogel,laerm,0.5146971940994263
laerm_vogel,laerm,0.9835862517356873
laerm_vogel,laerm,0.9953941106796265
laerm_vogel,laerm,0.9929183125495911
laerm_vogel,laerm,0.9977267384529114
laerm_vogel,laerm,0.9981510043144226
laerm_vogel,laerm,0.9956637024879456
laerm_vogel,laerm,0.9982142448425293
laerm_vogel,laerm,0.9995622038841248
laerm_vogel,laerm,0.49751001596450806
laerm_vogel,stille,0.9897674918174744
laerm_vogel,laerm,0.9985930323600769
laerm_vogel,laerm,0.4718797504901886
laerm_vogel,stille,0.7391806840896606
laerm_vogel,laerm,0.9180997014045715
laerm_vogel,laerm,0.827631413936615
laerm_vogel,laerm,0.8016422986984253
laerm_vogel,laerm,0.7120550274848938
laerm_vogel,laerm,0.9329010248184204
natur,natur,0.9728503227233887
natur,natur,0.9651557803153992
natur,natur,0.971766471862793
natur,natur,0.9841788411140442
natur,natur,0.9816923141479492
natur,natur,0.9924830794334412
natur,natur,0.9845289587974548
natur,natur,0.9902991056442261
natur,natur,0.986994206905365
natur,natur,0.9919701218605042
natur,natur,0.9894123673439026
natur,stille,0.6963041424751282
natur,natur,0.9830805659294128
natur,natur,0.991919994354248
natur,natur,0.9910854697227478
natur,natur,0.9824108481407166
natur,natur,0.9792527556419373
natur,natur,0.9804477691650391
natur,natur,0.9939320087432861
natur,natur,0.98630291223526
natur,natur,0.9838453531265259
natur,natur,0.9892231225967407
natur,natur,0.9863881468772888
natur,natur,0.9859338402748108
natur,stille,0.9488534927368164
natur,natur,0.9718656539916992
natur,natur,0.9930312633514404
natur,natur,0.9785538911819458
natur,natur,0.9788094162940979
natur,natur,0.9925455451011658
natur,natur,0.9914419054985046
natur,natur,0.9930718541145325
natur,laerm,0.9109667539596558
natur,natur,0.9928172826766968
natur,stille,0.962268590927124
natur,natur,0.9863579273223877
natur,natur,0.984457790851593
natur,natur,0.989425778388977
natur,natur,0.9777656197547913
natur,natur,0.9911830425262451
natur,stille,0.924980640411377
natur,natur,0.9781575798988342
natur,natur,0.9869781732559204
natur,natur,0.9839648008346558
natur,natur,0.9883900880813599
natur,natur,0.9850334525108337
natur,natur,0.980262815952301
natur,natur,0.9774659872055054
natur,natur,0.9884633421897888
natur,natur,0.9816651940345764
natur,natur,0.9871692657470703
natur,natur,0.9933997392654419
natur,natur,0.9788479804992676
natur,stille,0.9693024754524231
natur,stille,0.7197229862213135
natur,natur,0.9810900092124939
natur,natur,0.9795811772346497
natur,natur,0.9895485639572144
natur,natur,0.9782872796058655
natur,natur,0.974042534828186
natur,natur,0.9686230421066284
natur,natur,0.9920427203178406
natur,natur,0.979933500289917
natur,natur,0.9857308268547058
natur,natur,0.9865729808807373
natur,natur,0.867525041103363
natur,natur,0.9933809041976929
natur,natur,0.9787254929542542
natur,natur,0.993756890296936
natur,natur,0.9908517003059387
natur,natur,0.9735267162322998
natur,natur,0.9034042358398438
natur,stille,0.8439896702766418
natur,natur,0.9743680953979492
natur,natur,0.9904116988182068
natur,natur,0.9885423183441162
natur,natur,0.9634402990341187
natur,natur,0.9825682044029236
natur,natur,0.9825068116188049
natur,natur,0.9871286153793335
natur,natur,0.9867836236953735
natur,natur,0.9792035818099976
natur,natur,0.9840864539146423
natur,stille,0.9900110363960266
natur,natur,0.9802891612052917
natur,stille,0.9893342852592468
natur,natur,0.9845231771469116
natur,natur,0.9812042117118835
natur,natur,0.9918885827064514
natur,stille,0.8592543601989746
natur,natur,0.9751580357551575
natur,natur,0.9321456551551819
natur,natur,0.9787400960922241
natur,natur,0.9776899218559265
natur,natur,0.9921533465385437
natur,natur,0.987173318862915
natur,natur,0.9841984510421753
natur,natur,0.9774078726768494
natur,natur,0.966080904006958
natur,natur,0.9958158135414124
natur,natur,0.9858129620552063
natur,stille,0.9705260396003723
natur,natur,0.9844920635223389
natur,natur,0.9831922650337219
natur,natur,0.9895755052566528
natur,natur,0.9852458834648132
natur,natur,0.9795536994934082
natur,natur,0.989804744720459
natur,stille,0.6096226572990417
natur,natur,0.9836635589599609
natur,natur,0.986047625541687
natur,vogel,0.7788288593292236
natur,natur,0.9844951033592224
natur,natur,0.9734525084495544
natur,natur,0.9777446389198303
natur,natur,0.9786335229873657
natur,natur,0.9870830774307251
natur,natur,0.9793485403060913
natur,natur,0.9902626276016235
natur,natur,0.9687369465827942
natur,natur,0.988629937171936
natur,stille,0.8959438800811768
natur,natur,0.9639179706573486
natur,natur,0.9808540344238281
natur,natur,0.9873906373977661
natur,natur,0.9926592707633972
natur,natur,0.9823221564292908
natur,laerm,0.3749261498451233
natur_laerm,laerm,0.9989956021308899
natur_laerm,natur,0.9954106211662292
natur_laerm,laerm,0.8816859722137451
natur_laerm,laerm,0.8254443407058716
natur_laerm,stille,0.9897701740264893
natur_laerm,laerm,0.8675901889801025
natur_laerm,laerm,0.9226046204566956
natur_laerm,natur,0.9908310174942017
natur_laerm,laerm,0.9922032356262207
natur_laerm,vogel,0.8876444697380066
natur_laerm,laerm,0.9876531362533569
natur_laerm,laerm,0.6597909331321716
natur_laerm,laerm,0.9836612343788147
natur_laerm,laerm,0.8075743317604065
natur_laerm,natur,0.9837765097618103
natur_laerm,laerm,0.8778665065765381
natur_laerm,laerm,0.9234377145767212
natur_laerm,laerm,0.7537301182746887
