epoch,accuracy,loss,val_accuracy,val_loss
0,0.5692934989929199,0.6801664233207703,0.5078125,0.6677869558334351
1,0.6834239363670349,0.5998940467834473,0.7578125,0.5029135346412659
2,0.8226901888847351,0.42197227478027344,0.8046875,0.44949865341186523
3,0.8274456262588501,0.40349242091178894,0.78125,0.4373798966407776
4,0.83763587474823,0.3803562521934509,0.859375,0.37160947918891907
5,0.8566576242446899,0.35994529724121094,0.84375,0.35100632905960083
6,0.873641312122345,0.3324567675590515,0.9453125,0.29771170020103455
7,0.889266312122345,0.30338460206985474,0.8203125,0.35114729404449463
8,0.9035326242446899,0.27124693989753723,0.9375,0.31678664684295654
9,0.9069293737411499,0.2642362117767334,0.8515625,0.3084103763103485
10,0.917119562625885,0.24260595440864563,0.875,0.2840302884578705
11,0.9211956262588501,0.22737978398799896,0.921875,0.2090093195438385
12,0.929347813129425,0.22245816886425018,0.90625,0.24345391988754272
13,0.93410325050354,0.21086622774600983,0.875,0.27744555473327637
14,0.93138587474823,0.20684242248535156,0.9375,0.17840023338794708
15,0.938858687877655,0.18549378216266632,0.9296875,0.23112478852272034
16,0.938858687877655,0.18895937502384186,0.9296875,0.2138766050338745
17,0.9415760636329651,0.183245450258255,0.8984375,0.24973361194133759
18,0.942255437374115,0.18327882885932922,0.953125,0.1721605807542801
19,0.944972813129425,0.17151261866092682,0.9453125,0.15685266256332397
20,0.9463315010070801,0.16878852248191833,0.9296875,0.14721137285232544
21,0.9442934989929199,0.17568014562129974,0.9140625,0.20438629388809204
22,0.954483687877655,0.15469661355018616,0.9375,0.19014906883239746
23,0.9510869383811951,0.1565689891576767,0.9296875,0.18993161618709564
24,0.951766312122345,0.1600828766822815,0.9375,0.17767885327339172
25,0.9490489363670349,0.15775719285011292,0.9453125,0.1684732884168625
26,0.9463315010070801,0.15713810920715332,0.90625,0.24824276566505432
27,0.9558423757553101,0.1477097123861313,0.9296875,0.22571009397506714
28,0.9551630616188049,0.147832989692688,0.9375,0.17408376932144165
29,0.9524456262588501,0.14727668464183807,0.9453125,0.16516952216625214
30,0.95652174949646,0.14487211406230927,0.9453125,0.16229845583438873
31,0.9572010636329651,0.12715542316436768,0.9296875,0.2036122977733612
32,0.95652174949646,0.1357295662164688,0.90625,0.2153194546699524
33,0.95923912525177,0.1303572803735733,0.9375,0.20875614881515503
34,0.9619565010070801,0.11973271518945694,0.9375,0.1768467128276825
35,0.94972825050354,0.14247006177902222,0.9375,0.16938363015651703
36,0.967391312122345,0.11641945689916611,0.9296875,0.19973382353782654
37,0.96535325050354,0.11791382730007172,0.9375,0.17448081076145172
38,0.9667119383811951,0.11501280218362808,0.9609375,0.1203550398349762
39,0.970108687877655,0.10705780982971191,0.921875,0.21514295041561127
40,0.9660326242446899,0.12026739120483398,0.9453125,0.19513048231601715
41,0.96875,0.10835564881563187,0.90625,0.25994569063186646
42,0.9667119383811951,0.10864011943340302,0.921875,0.20210114121437073
43,0.96535325050354,0.10968104749917984,0.9609375,0.1473330557346344
44,0.9714673757553101,0.1026645228266716,0.921875,0.23933106660842896
45,0.9707880616188049,0.09863503277301788,0.921875,0.21332857012748718
46,0.96875,0.10070323199033737,0.953125,0.15585282444953918
47,0.9585598111152649,0.1287166178226471,0.9296875,0.2043408453464508
48,0.9714673757553101,0.0908505991101265,0.9453125,0.15515482425689697
49,0.9728260636329651,0.09778771549463272,0.9296875,0.1952776461839676
