epoch,accuracy,loss,val_accuracy,val_loss
0,0.49344757199287415,0.6951340436935425,0.46875,0.6960363984107971
1,0.5806451439857483,0.6723055839538574,0.671875,0.6178323030471802
2,0.6995967626571655,0.5699509382247925,0.734375,0.531182587146759
3,0.774193525314331,0.49239423871040344,0.828125,0.4414333403110504
4,0.8094757795333862,0.4457027018070221,0.8385416865348816,0.4061565399169922
5,0.8245967626571655,0.4234068691730499,0.828125,0.39699587225914
6,0.8316532373428345,0.3914926052093506,0.828125,0.37171053886413574
7,0.8432459831237793,0.3789633810520172,0.828125,0.4166353642940521
8,0.8538306355476379,0.357108473777771,0.8802083134651184,0.3389739692211151
9,0.8603830933570862,0.3558761179447174,0.859375,0.3739694058895111
10,0.8744959831237793,0.3272723853588104,0.84375,0.364637166261673
11,0.8790322542190552,0.32000502943992615,0.8541666865348816,0.33264434337615967
12,0.882056474685669,0.30429911613464355,0.8697916865348816,0.3508031666278839
13,0.897681474685669,0.2875482141971588,0.8645833134651184,0.34718748927116394
14,0.9002016186714172,0.2767328917980194,0.859375,0.35369524359703064
15,0.9072580933570862,0.2553330361843109,0.84375,0.37470677495002747
16,0.9183467626571655,0.24314509332180023,0.8645833134651184,0.3580307066440582
17,0.9193548560142517,0.2393079400062561,0.859375,0.3174839913845062
18,0.9248992204666138,0.22806355357170105,0.875,0.3477473556995392
19,0.9284273982048035,0.22061903774738312,0.875,0.3268240690231323
20,0.9299395084381104,0.21749767661094666,0.859375,0.35916590690612793
21,0.9324596524238586,0.20240700244903564,0.875,0.30266836285591125
22,0.9390121102333069,0.1900729537010193,0.8541666865348816,0.36423125863075256
23,0.9516128897666931,0.17180292308330536,0.8854166865348816,0.3442643880844116
24,0.9415322542190552,0.1703038066625595,0.84375,0.36948832869529724
25,0.9506048560142517,0.16724084317684174,0.8385416865348816,0.4155261516571045
26,0.9546371102333069,0.14497825503349304,0.8489583134651184,0.408224493265152
27,0.960181474685669,0.1418651044368744,0.8645833134651184,0.38069963455200195
28,0.9581653475761414,0.13930681347846985,0.8541666865348816,0.42595794796943665
29,0.96875,0.11880888044834137,0.84375,0.4859500825405121
30,0.9652217626571655,0.11547151207923889,0.8541666865348816,0.452749103307724
31,0.96875,0.10753163695335388,0.8645833134651184,0.4249145984649658
32,0.9732862710952759,0.1007036492228508,0.8229166865348816,0.5173240303993225
33,0.9793346524238586,0.09025256335735321,0.828125,0.49664103984832764
34,0.9813507795333862,0.07660752534866333,0.859375,0.4153834283351898
35,0.9778226017951965,0.08456755429506302,0.8333333134651184,0.5324952006340027
36,0.9803427457809448,0.08360059559345245,0.8489583134651184,0.47309598326683044
37,0.9858871102333069,0.06558684259653091,0.875,0.49614420533180237
38,0.9783266186714172,0.0852961540222168,0.8333333134651184,0.50750333070755
39,0.9808467626571655,0.07693945616483688,0.8177083134651184,0.5664175152778625
